speed,deceleration,deltadistance,delta_time,detection
43.21,1.082,17.0742,0.409980774,FALSE
43.21,0.2871,16.2082,0.400004864,FALSE
43.21,0.1534,19.1031,0.480004311,FALSE
40.12,0.2374,21.1845,0.550003052,FALSE
40.12,0.1806,16.9743,0.450004339,FALSE
38.06,-0.4529,16.2129,0.410023928,FALSE
38.06,0.6526,18.8307,0.519992828,FALSE
34.98,1.0138,14.009,0.439993858,TRUE
34.98,0.0298,15.2154,0.480002403,TRUE
32.4,-0.7518,16.1423,0.460023642,TRUE
32.4,0.442,17.0743,0.519983768,TRUE
30.35,1.1794,14.3589,0.540003538,TRUE
30.35,-0.7798,13.5142,0.450000763,TRUE
27.77,1.011,12.7373,0.510006428,TRUE
27.77,-1.3574,13.2014,0.430024624,TRUE
25.72,1.5551,11.6896,0.509982824,TRUE
25.72,-0.2225,13.7742,0.570004702,TRUE
23.14,0.268,13.1318,0.580001593,TRUE
23.14,0.3969,10.7211,0.520009518,TRUE
21.09,-0.0539,11.9238,0.570018768,TRUE
18.51,0.8352,8.412,0.500037432,TRUE
18.51,-0.1292,7.6466,0.439956903,TRUE
18.51,-0.5584,9.8311,0.489994764,TRUE
15.43,1.3766,6.8416,0.530007601,TRUE
15.43,-0.7952,6.6037,0.410013914,TRUE
12.86,1.1514,5.4425,0.549991846,TRUE
12.86,-0.4996,6.7725,0.54000783,TRUE
10.8,1.1474,3.2162,0.399998665,TRUE
10.8,-0.8332,6.7249,0.540025234,TRUE
9.25,1.7956,2.038,0.450015306,TRUE
9.25,-1.2704,4.2504,0.429970264,TRUE
7.45,0.8784,2.7433,0.470035791,TRUE
7.45,-0.4933,3.8114,0.469971418,TRUE
7.45,-0.0623,4.1206,0.49001503,TRUE
7.45,0.3375,3.5272,0.529993057,TRUE
7.2,-0.1515,2.9785,0.41002202,TRUE
7.2,0.1925,3.5272,0.569983721,TRUE
7.2,-0.4596,4.5461,0.530036211,TRUE
7.2,0.6506,2.5083,0.429971457,TRUE
6.94,-0.099,7.9117,1.140008211,TRUE
6.94,-0.2179,4.7443,0.580025911,TRUE
6.68,0.1162,9.7991,1.519990206,TRUE
69.96,-2.7904,36.7122,0.460667133,TRUE
69.96,-14.331,28.6262,0.24946022,TRUE
69.44,8.7706,37.3497,0.770804167,TRUE
69.44,-5.5272,35.7465,0.479995251,TRUE
69.44,-3.7069,37.6817,0.419910908,TRUE
69.44,4.0854,38.1466,0.570297956,TRUE
69.44,-22.4367,34.1941,0.270505905,TRUE
69.44,13.3605,29.3672,0.389852762,TRUE
69.44,3.6347,38.2942,0.851166725,TRUE
69.44,-8.7926,41.4361,0.479798317,TRUE
69.44,0.2694,36.6146,0.429615021,TRUE
69.44,1.015,37.1064,0.460109472,TRUE
69.44,3.8173,34.1945,0.580328941,TRUE
69.44,1.8763,32.5822,0.710695267,FALSE
69.44,-416.2495,29.8635,0.08010149,FALSE
68.93,17.5699,163.888,1.550184488,FALSE
67.9,4.4,63.5947,1.060847044,FALSE
67.9,-19.3924,61.0551,0.43051219,FALSE
65.33,6.2082,73.0378,1.560835361,FALSE
61.21,-7.3102,124.3181,1.030340433,FALSE
58.64,6.5609,56.3872,0.990472078,FALSE
58.64,-0.8647,35.225,0.570300817,FALSE
56.07,0.4231,29.8647,0.500333071,FALSE
56.07,3.1065,22.2399,0.500381231,FALSE
54.01,-6.144,33.1875,0.459929943,FALSE
54.01,5.4586,23.3639,0.540584087,FALSE
51.95,-0.0461,25.2336,0.580322981,FALSE
49.9,-1.137,50.0686,0.929796219,FALSE
47.84,-0.5747,49.88,0.850573301,FALSE
46.29,-1.7099,25.4311,0.390138149,FALSE
46.29,4.5457,23.3872,0.83073163,FALSE
44.24,-35.5438,24.827,0.22953701,FALSE
44.24,12.8132,21.7593,0.540253639,FALSE
41.15,1.4429,16.608,0.500288486,FALSE
41.15,-3.1075,21.7168,0.459965229,FALSE
38.06,2.6046,21.8175,0.930769444,FALSE
38.06,-27.9648,14.3587,0.190038681,FALSE
34.98,7.8642,17.8838,0.400041819,TRUE
34.98,3.3193,14.5514,0.530142546,TRUE
32.4,0.8953,13.1411,0.590172291,TRUE
32.4,-2.9852,17.952,0.490245581,TRUE
29.83,-2.9156,15.7655,0.34017849,TRUE
29.83,4.355,12.5597,0.560135841,TRUE
27.77,-3.019,14.181,0.410235405,TRUE
27.77,2.0253,12.3219,0.500224352,TRUE
26.75,-1.0839,12.9007,0.440133572,TRUE
26.75,0.3945,15.4684,0.570729017,TRUE
24.69,1.959,9.0339,0.540029287,TRUE
24.69,-3.4271,14.8152,0.460180759,TRUE
23.14,2.0125,12.0452,1.049992085,TRUE
23.14,-1.9947,10.3294,0.49037981,TRUE
21.6,-184.6338,10.3073,0.069856644,TRUE
21.6,26.9863,7.5791,0.500291824,TRUE
20.06,-1.894,9.0339,0.400076866,TRUE
20.06,0.3474,10.8277,0.52036953,TRUE
18.51,1.4785,6.8414,0.510123491,TRUE
18.51,-0.8859,10.473,0.570253849,TRUE
17.49,0.6426,6.6037,0.420135975,TRUE
17.49,-0.4393,7.7554,0.440274239,TRUE
15.94,0.9819,8.0537,0.900333166,TRUE
15.94,-20.6345,7.4136,0.170576096,TRUE
14.4,6.1786,4.559,0.589704752,TRUE
14.4,-6.7552,7.8295,0.290351152,TRUE
13.37,2.5793,7.1795,0.549983025,TRUE
13.37,0.283,6.3469,0.550662518,TRUE
12.34,0.7238,3.6979,0.440126657,TRUE
12.34,-0.5617,6.7249,0.579912424,TRUE
10.8,-0.8019,6.6285,0.440194845,TRUE
10.8,0.8225,6.0781,0.590284348,TRUE
9.77,0.6678,4.0435,0.761126995,TRUE
9.77,-0.0793,4.3555,0.739784479,TRUE
9.25,-48.6827,4.3612,0.0896101,TRUE
9.25,7.1689,5.4865,0.550509214,TRUE
7.97,0.5189,3.853,0.53006506,TRUE
7.45,0.2746,3.3102,0.58002615,TRUE
7.45,0.1421,3.8114,0.840337276,TRUE
6.94,-5.359,3.2782,0.210304737,TRUE
6.94,2.1207,2.8943,0.410478592,TRUE
6.43,0.3345,3.7707,1.000273466,TRUE
6.43,-1029.4708,4.083,0.019924641,TRUE
5.91,22.7654,1.526,0.910386562,TRUE
5.91,-21.5709,2.7433,0.10998559,TRUE
5.65,3.9067,2.8942,0.499925852,TRUE
5.65,-0.0148,2.9341,0.500531673,TRUE
5.65,-0.0028,3.4686,0.590067148,TRUE
5.65,0.2399,3.2782,0.840354443,TRUE
5.65,-2.6036,2.7432,0.260169506,TRUE
5.65,0.5816,3.5361,0.440163374,TRUE
5.65,0.5973,2.5953,0.850587606,TRUE
5.65,-2.1399,2.6457,0.289736271,TRUE
5.4,0.6134,3.3809,0.640420675,TRUE
5.4,-0.6779,3.5021,0.430253029,TRUE
5.4,0.7998,2.1083,0.540063381,TRUE
5.4,-0.2477,2.4978,0.490263939,TRUE
5.14,0.2442,2.7001,1.000686169,TRUE
5.14,-83.0249,3.0743,0.059813499,TRUE
5.14,9.0687,2.2525,0.530166149,TRUE
4.88,0.1204,2.4978,0.740098953,TRUE
4.88,-1.0405,2.4352,0.350380421,TRUE
4.62,0.4188,2.8943,0.740401268,TRUE
4.62,-1.8665,2.2526,0.259915829,TRUE
4.37,0.7577,2.4978,0.520326138,TRUE
4.37,-0.0201,2.7001,0.550055265,TRUE
4.11,0.5887,1.0189,0.490356207,TRUE
4.11,-0.1565,1.9596,0.640278101,TRUE
4.11,-0.0086,1.0189,0.329931498,TRUE
4.11,0.0171,2.8943,0.990630865,TRUE
4.11,-3218.8313,2.9785,0.009667635,TRUE
4.11,62.3784,1.019,0.500312805,TRUE
3.85,-0.3639,2.5082,0.600251198,TRUE
3.85,-0.3515,2.5082,0.440303802,TRUE
3.85,0.4544,1.7676,0.530226946,TRUE
3.85,-0.1325,2.0379,0.509954214,TRUE
3.85,-0.3932,2.5083,0.44047761,TRUE
3.85,0.6798,0.9405,0.63033843,TRUE
3.85,-0.7006,1.4276,0.359997988,TRUE
3.85,0.0186,3.0569,0.800243139,TRUE
4.11,0.0334,2.0746,0.571009398,TRUE
4.11,-50.5098,1.9596,0.059337139,TRUE
4.11,4.1895,1.9214,0.74068284,TRUE
4.11,-10.0504,1.7235,0.119730473,TRUE
4.11,2.2299,1.5677,0.520535231,TRUE
4.11,-1.0211,3.2632,0.439941883,TRUE
4.11,0.9085,1.5075,0.480113029,TRUE
4.11,0.1286,1.7676,0.860370874,TRUE
4.11,-17.3658,2.7002,0.120031118,TRUE
4.11,3.3212,2.6456,0.540372372,TRUE
68.93,24.9311,34.6712,0.160018444,TRUE
68.93,24.9311,34.6712,0.160018444,TRUE
68.93,24.9311,41.9754,0.600129128,TRUE
68.93,-1.0927,44.5101,0.584098339,TRUE
68.42,1.1422,38.1434,0.544056892,TRUE
68.42,0.7534,30.4381,0.456073046,TRUE
68.42,-1.5067,32.8705,0.448071957,TRUE
68.42,1.3947,35.8652,0.544086933,TRUE
67.39,0.5062,37.2894,0.592093706,TRUE
67.39,-1.5685,37.5475,0.528082371,TRUE
66.87,2.2939,25.6888,0.4160676,TRUE
66.87,-0.5859,30.965,0.480076313,TRUE
66.36,-3.5702,35.9299,0.448071003,TRUE
66.36,2.7819,32.639,0.488075733,TRUE
66.36,4.0564,22.9371,0.480114698,FALSE
64.81,-4.2326,37.5367,0.536050081,FALSE
63.79,0.8597,38.0249,0.584097624,FALSE
63.79,1.5409,31.7219,0.560095072,FALSE
63.79,-3.7105,31.9721,0.440083742,FALSE
63.79,3.1184,30.7874,0.552074432,FALSE
63.79,-0.3284,30.3477,0.528085947,FALSE
61.73,-3.3146,33.6694,0.464072227,FALSE
61.73,1.3,30.4372,0.456071615,FALSE
60.7,3.3042,27.9278,0.584141016,FALSE
60.7,-3.5854,37.1079,0.552037001,FALSE
60.18,0.1768,33.4434,0.504076242,FALSE
60.18,5.1304,18.8948,0.416069746,FALSE
59.16,-4.1498,25.9397,0.416068554,FALSE
59.16,-0.8092,29.5282,0.44807291,FALSE
58.64,2.6499,27.2446,0.520085096,FALSE
58.64,-1.3487,35.1103,0.584097862,FALSE
57.1,0.6443,33.7965,0.60009551,FALSE
57.1,0.3884,26.1594,0.48007679,FALSE
56.58,-1.3786,30.3587,0.496083498,FALSE
55.04,3.1026,25.3644,0.58409214,FALSE
55.04,-2.2903,34.1472,0.600091696,FALSE
54.01,0.1121,32.8615,0.584089279,FALSE
54.01,0.2569,29.8654,0.544089556,FALSE
52.47,0.2754,22.7917,0.424067736,FALSE
52.47,0.9414,26.8581,0.552087545,FALSE
51.44,-2.5177,24.5153,0.416068792,FALSE
51.44,2.5206,25.4954,0.568090677,FALSE
49.38,0.1951,25.561,0.584097862,FALSE
47.32,-1.3659,28.7122,0.56008482,FALSE
47.32,1.818,17.9522,0.40811801,FALSE
45.27,0.2063,21.9943,0.512068033,FALSE
45.27,0.2631,18.4015,0.440052271,FALSE
43.21,-0.6455,23.8474,0.528070927,FALSE
43.21,0.8289,17.0744,0.408063889,FALSE
43.21,0.6455,17.4776,0.448072433,FALSE
41.15,0.1033,18.1918,0.472173691,FALSE
41.15,-0.5453,16.6083,0.407970667,FALSE
38.06,1.1222,17.0075,0.48008728,FALSE
38.06,-0.6379,15.8219,0.416054249,FALSE
35.49,1.3455,15.2155,0.48007679,FALSE
35.49,-1.0863,18.0068,0.488077402,FALSE
32.92,2.6038,11.9239,0.488075972,TRUE
32.92,-2.2229,16.0329,0.464085102,TRUE
29.83,1.9715,12.9641,0.536088467,TRUE
29.83,-1.3489,18.0069,0.568087339,TRUE
27.26,0.9713,13.2015,0.488070488,TRUE
27.26,-0.2445,13.0688,0.46407485,TRUE
25.2,1.1915,12.1073,0.560088396,TRUE
25.2,-0.531,14.1814,0.576093435,TRUE
23.66,0.5486,11.3481,0.520114899,TRUE
23.66,-0.0941,11.7794,0.528089046,TRUE
22.12,0.3448,9.6235,0.464087725,TRUE
22.12,-0.2213,11.924,0.544045687,TRUE
20.57,1.0879,7.5792,0.440076828,TRUE
19.03,-0.211,17.0956,0.896145344,TRUE
19.03,0.3309,7.6368,0.432070732,TRUE
17.49,0.4068,8.2212,0.528082848,TRUE
17.49,-1.3793,9.0341,0.424055099,TRUE
15.94,1.7249,6.1497,0.448088408,TRUE
15.94,-0.226,9.0341,0.60009551,TRUE
15.43,0.4808,6.5542,0.520084143,TRUE
15.43,-0.683,8.0551,0.504118681,TRUE
14.4,-0.0096,8.4638,0.528053761,TRUE
14.4,0.5911,7.0047,0.544081926,TRUE
13.88,0.0749,6.2059,0.496077538,TRUE
13.88,-0.2251,8.0601,0.584093809,TRUE
12.34,0.3757,5.5271,0.456069946,TRUE
12.34,-0.1259,6.7443,0.528088331,TRUE
11.31,0.3058,6.5841,0.600097656,TRUE
11.31,0.1518,5.0765,0.496078968,TRUE
10.28,0.5553,3.4488,0.440073013,TRUE
10.28,-0.2779,4.5584,0.496081591,TRUE
9.25,-0.0935,5.5982,0.576107502,TRUE
9.25,0.2682,3.5272,0.408051968,TRUE
8.74,0.402,3.5362,0.544086218,TRUE
8.74,-1.2124,5.0276,0.432064533,TRUE
8.74,0.5483,3.853,0.408064127,TRUE
8.74,0.6639,2.8944,0.440069437,TRUE
8.74,-0.4625,5.5802,0.60009861,TRUE
8.74,0.6562,3.0743,0.512085438,TRUE
8.74,-0.2986,4.3555,0.568089724,TRUE
8.74,-0.6742,5.0927,0.47207737,TRUE
8.74,0.4755,4.7526,0.592093706,TRUE
8.74,0.0258,4.2923,0.544088125,TRUE
8.74,0.0601,4.2913,0.568094254,TRUE
8.74,-0.5235,5.6298,0.544090271,TRUE
8.74,0.487,4.4895,0.600107193,TRUE
8.74,-0.4721,6.0526,0.592086554,TRUE
8.74,0.7234,3.2162,0.464073896,TRUE
8.74,-0.2401,3.2201,0.408066273,TRUE
8.74,-0.4445,4.1303,0.42407012,TRUE
8.74,0.3356,3.8114,0.464096785,TRUE
8.74,0.3125,3.2782,0.488055706,TRUE
8.74,-1.1063,5.3202,0.456079721,TRUE
8.74,0.5947,4.4894,0.520078182,TRUE
8.74,-0.2462,3.9245,0.408067942,TRUE
8.74,1.3209,1.7675,0.408068657,TRUE
8.74,-1.1676,5.3497,0.520081997,TRUE
8.74,0.2251,4.6887,0.512082338,TRUE
8.74,-0.1459,5.9229,0.592093468,TRUE
8.74,0.6218,3.7149,0.568088531,TRUE
8.74,-0.6543,5.3496,0.536091089,TRUE
8.74,0.4716,3.8122,0.496074438,TRUE
8.74,0.2462,3.1327,0.480076551,TRUE
8.74,-0.1612,4.3509,0.584092617,TRUE
7.97,-0.6646,5.9822,0.544090986,TRUE
7.97,0.5595,4.0594,0.488077402,TRUE
7.71,0.3702,2.9977,0.448071718,TRUE
7.71,0.2062,2.9325,0.520081282,TRUE
7.2,-0.5512,4.1273,0.496079445,TRUE
7.2,-0.0237,4.3901,0.520102024,TRUE
6.94,0.4277,3.5551,0.600162983,TRUE
6.94,-0.982,4.0197,0.407987595,TRUE
6.94,0.9993,2.4441,0.560095549,TRUE
62.76,0.5095,35.6519,0.500003815,TRUE
62.76,0.5095,35.6519,0.500003815,TRUE
63.27,0.5095,63.2301,0.950015068,TRUE
63.27,2.4243,26.0299,0.469997883,TRUE
63.27,-2.068,30.5091,0.469990492,TRUE
63.79,-0.127,62.1197,0.939993143,TRUE
64.3,0.0159,71.1912,1.080006599,TRUE
64.3,0.5265,61.8641,1.020006895,TRUE
64.81,-1.0881,72.9695,1.020045757,TRUE
64.81,0.9547,61.1111,0.979969025,FALSE
64.81,-0.2412,70.7854,1.090032101,FALSE
64.81,-0.0787,30.6903,0.469978333,FALSE
65.33,-0.4757,35.9212,0.530013084,FALSE
65.33,0.2091,63.1733,0.959994555,FALSE
65.84,0.3242,30.8547,0.480005503,FALSE
65.33,0.2416,37.1028,0.590041161,FALSE
65.33,-0.8908,39.4075,0.579964638,FALSE
64.81,-0.1356,32.9219,0.480004549,FALSE
64.81,1.4045,29.7484,0.480002403,FALSE
64.3,-2.5725,29.6533,0.410030842,FALSE
64.3,2.7081,25.6894,0.419997931,FALSE
64.3,0.989,24.508,0.430000782,FALSE
63.27,-0.5112,53.3815,0.870013714,FALSE
59.16,-0.009,55.2931,0.900001764,FALSE
59.16,-0.2259,53.8224,0.850009203,FALSE
56.58,4.1182,18.8662,0.400001764,FALSE
56.58,-0.6282,29.9709,0.589978456,FALSE
54.01,-0.3899,30.7504,0.580000162,FALSE
54.01,0.1631,30.2139,0.580033064,FALSE
52.47,-2.2614,22.9964,0.379997492,FALSE
52.47,2.9416,22.4014,0.479984045,FALSE
50.41,-0.9665,24.5859,0.480001688,FALSE
50.41,0.7619,19.7448,0.410007954,FALSE
48.35,0.7906,18.8583,0.419999838,FALSE
48.35,-0.2406,19.7448,0.430025816,FALSE
46.29,-0.1769,18.644,0.400004387,FALSE
46.29,0.7081,20.3716,0.46997714,FALSE
44.24,-0.7212,21.935,0.470004082,FALSE
44.24,1.3537,17.6135,0.430001497,FALSE
44.24,-1.4669,19.7416,0.420003176,FALSE
42.18,2.4567,15.757,0.430003405,FALSE
42.18,-1.2854,16.6746,0.400003195,FALSE
41.15,0.0528,24.4148,0.590003729,FALSE
41.15,-0.1796,24.5936,0.580005646,FALSE
39.09,1.4697,19.745,0.580010653,FALSE
39.09,-0.9213,17.1484,0.449993372,FALSE
36.52,-0.3209,20.2551,0.510035992,FALSE
36.52,0.9563,18.7095,0.539973021,FALSE
35.49,0.2921,16.6084,0.500003815,FALSE
35.49,-0.6101,19.2857,0.530006409,FALSE
34.46,0.6077,17.0076,0.509998083,TRUE
33.43,-0.1615,18.1198,0.53000474,TRUE
31.89,0.2318,34.8573,1.100024462,TRUE
31.38,0.0732,32.1792,1.040010929,TRUE
31.38,-0.0894,13.7833,0.439982176,TRUE
30.35,0.3293,14.2934,0.480018139,TRUE
30.35,0.4386,11.7471,0.419984579,TRUE
29.32,-0.7255,18.2549,0.570007324,TRUE
29.32,1.0726,12.5062,0.460007191,TRUE
29.32,-0.3516,13.5396,0.470000505,TRUE
28.29,0.4579,12.7932,0.480004549,TRUE
27.26,-0.2088,16.1479,0.580022097,TRUE
27.26,0.4559,11.1442,0.429983854,TRUE
27.26,-0.0837,12.0959,0.460003138,TRUE
26.75,-0.1534,15.7574,0.580006599,TRUE
25.72,0.2786,22.4604,0.910003185,TRUE
25.72,-0.9531,12.6698,0.44000721,TRUE
25.2,0.84,11.9241,0.48003006,TRUE
25.2,0.315,11.8645,0.509971619,TRUE
24.69,-0.1322,13.4352,0.560008526,TRUE
24.69,0.37,12.2971,0.56000185,TRUE
23.66,-0.9246,12.3225,0.469960213,TRUE
23.66,0.5582,11.1154,0.470047235,TRUE
23.14,0.0533,22.6729,0.980026484,TRUE
22.63,0.6805,9.8991,0.500001192,TRUE
22.63,-0.5624,11.5313,0.509984493,TRUE
21.6,-0.1502,10.4734,0.450009108,TRUE
21.6,0.6759,10.4735,0.530009985,TRUE
21.09,-0.3822,11.2889,0.519990444,TRUE
21.09,0.6882,9.6105,0.530003071,TRUE
20.06,-0.3233,9.2229,0.470004797,TRUE
20.06,-0.1016,10.4735,0.520003796,TRUE
19.03,0.7356,8.2672,0.500005007,TRUE
18.51,-0.4069,10.7215,0.570023298,TRUE
18.51,-0.0374,9.4962,0.500001669,TRUE
18.51,0.1049,8.5185,0.459984779,TRUE
17.49,0.4009,8.8541,0.540023804,TRUE
16.97,0.0059,16.0121,0.979983091,TRUE
15.94,0.0785,14.8279,0.950007677,TRUE
15.94,-0.3961,7.4298,0.430002451,TRUE
14.91,0.3487,15.1588,1.13000989,TRUE
13.88,-0.9126,7.0049,0.410023212,TRUE
13.37,0.5745,11.0806,0.939983368,TRUE
13.37,-0.3694,7.5794,0.550005674,TRUE
12.86,0.3018,6.7892,0.560023785,TRUE
12.86,-0.1024,5.7889,0.459982872,TRUE
12.34,0.3488,6.1487,0.580002546,TRUE
11.83,-0.1462,12.4402,1.030017853,TRUE
11.83,-0.2305,6.604,0.499999046,TRUE
11.83,0.6315,4.2924,0.400001526,TRUE
11.31,-0.0515,16.5002,1.440005541,TRUE
11.31,0.2838,5.7098,0.580013752,TRUE
11.31,-0.5247,5.3276,0.439992905,TRUE
10.8,0.6703,4.3557,0.490139246,TRUE
10.8,-0.4766,6.7251,0.579889536,TRUE
10.8,0.3348,4.2915,0.419985771,TRUE
10.8,0.0866,4.5207,0.459997416,TRUE
10.28,-0.1877,5.9622,0.550004721,TRUE
10.28,0.3643,4.8815,0.550008059,TRUE
10.28,-0.6474,5.1344,0.440002203,TRUE
10.28,0.1833,4.6857,0.430032969,TRUE
9.77,0.0675,16.6092,1.700000048,TRUE
9.25,0.0229,19.969,2.150013924,TRUE
9.25,0.3444,4.2506,0.579985619,TRUE
7.97,-0.0377,25.7912,3.050017834,TRUE
7.97,0.0559,7.5383,0.950010777,TRUE
7.97,-0.0123,3.9977,0.500012875,TRUE
7.97,-0.1234,5.1383,0.589996338,TRUE
7.97,-0.1289,4.7704,0.510004759,TRUE
7.97,0.5426,3.6663,0.590010405,TRUE
7.97,-0.6036,3.8801,0.439990282,TRUE
7.97,0.3271,3.9843,0.570006132,TRUE
7.97,-0.2773,4.8679,0.570022345,TRUE
65.84,-1.8184,72.3003,0.990079641,TRUE
66.36,0.7156,75.2754,1.160181046,TRUE
66.87,-0.061,141.0171,2.131528139,TRUE
66.87,-0.0471,138.9407,2.070230722,TRUE
66.87,-27.0638,37.5616,0.270441294,TRUE
67.39,6.236,72.4065,1.460433483,FALSE
67.39,-3638.3133,33.4962,0.029953003,FALSE
67.39,80.5422,99.1713,1.32076478,FALSE
67.39,3.6338,39.3609,0.98018074,FALSE
67.39,-3.7981,66.3433,0.900300264,FALSE
66.87,1.4744,68.4007,1.220499992,FALSE
66.36,-14.4523,65.5838,0.510688782,FALSE
66.36,11.4443,35.872,0.659968376,FALSE
63.79,-12.7187,85.988,0.640528202,FALSE
62.24,15.3964,29.7402,0.470276117,FALSE
62.24,2.3603,29.6272,0.600457191,FALSE
59.16,0.7616,28.5375,0.640465975,FALSE
59.16,-6631.2697,26.8346,0.019973993,FALSE
56.58,161.7781,22.3087,0.829873562,FALSE
56.58,-14.534,30.8437,0.380349636,FALSE
54.53,8.9921,18.6434,0.460010052,FALSE
54.53,-4.8238,30.3825,0.480346203,FALSE
52.47,1.6568,49.9375,1.100751877,FALSE
50.41,-3.9499,23.5979,0.390175343,FALSE
50.41,2.9663,25.8222,0.60024333,FALSE
48.35,-2464.9019,22.7501,0.029801369,FALSE
48.35,143.8201,28.9956,0.500157118,FALSE
46.29,3.5499,22.0952,0.590560913,FALSE
46.29,0.2995,27.7198,0.789870262,FALSE
44.24,-6.7179,17.2498,0.310520172,FALSE
44.24,-0.653,25.6877,0.440088749,FALSE
42.18,3.2228,22.9994,0.569869995,FALSE
40.12,0.2689,22.1622,0.570384026,FALSE
40.12,2.0722,18.4612,1.030269861,FALSE
38.06,-1211.0699,19.9676,0.040255785,FALSE
38.06,87.3326,18.0001,0.540260553,FALSE
34.98,-0.5571,17.6493,0.490310192,TRUE
34.98,1.2745,19.9676,0.750061274,TRUE
32.92,-6.0728,15.9473,0.340172768,TRUE
32.92,3.4196,15.0579,0.5001266,TRUE
30.35,-1.1051,15.7569,0.450343132,TRUE
30.35,0.8208,17.0743,0.560192347,TRUE
28.29,1.6219,14.5396,1.020883083,TRUE
28.29,-7.2731,14.3588,0.359815359,TRUE
26.23,-9.2007,13.1413,0.219936132,TRUE
26.23,6.6477,13.1413,0.550075769,TRUE
24.17,1.7544,7.5791,0.490565538,TRUE
24.17,-0.1224,14.3539,0.870221138,TRUE
22.12,-69.5364,8.4698,0.100007534,TRUE
22.12,13.1522,12.2968,0.439901352,TRUE
20.06,2.4115,8.221,0.55022192,TRUE
20.06,-1.9222,11.5309,0.480486155,TRUE
19.03,1.5832,8.4698,1.000438213,TRUE
19.03,-25.9475,9.8312,0.180627346,TRUE
16.97,9.9189,5.9822,0.409289837,TRUE
16.97,-0.1393,7.8164,0.510438442,TRUE
15.43,-0.6888,8.0549,0.440439939,TRUE
15.43,1.371,5.5083,0.91002965,TRUE
13.88,-68.0338,4.7525,0.079984903,TRUE
13.88,11.1002,6.3469,0.400115967,TRUE
12.86,0.4408,6.6204,0.480199575,TRUE
12.86,0.7333,5.4084,0.550158739,TRUE
11.83,0.2748,3.8799,0.450250387,TRUE
11.83,0.0565,6.0782,0.740633488,TRUE
10.8,-6.4229,3.8256,0.189765215,TRUE
10.8,1.5089,6.0065,0.440148115,TRUE
9.77,1.3348,3.535,0.480529785,TRUE
9.77,0.0653,5.0926,0.739901781,TRUE
8.74,-0.7669,4.3555,0.430391788,TRUE
8.74,0.005,3.5362,0.350025415,TRUE
7.97,0.2544,4.0435,0.45031786,TRUE
7.97,0.661,2.8943,0.510377407,TRUE
7.45,-0.7039,3.7149,0.430006981,TRUE
7.45,0.4816,3.9497,0.900523663,TRUE
7.2,-10.9039,4.2503,0.179913282,TRUE
7.2,2.8514,4.2913,0.580459833,TRUE
7.2,0.2513,3.1789,0.520193338,TRUE
7.2,0.0051,4.7375,0.78021574,TRUE
7.2,-0.0449,2.4343,0.389878511,TRUE
7.2,-0.8212,3.0569,0.340260029,TRUE
7.2,-0.5052,5.598,0.490461826,TRUE
7.2,1.6555,1.4892,0.529963493,TRUE
7.2,-2.3387,5.0165,0.410418987,TRUE
7.2,0.9795,3.5272,0.830091476,TRUE
7.2,-2.47,2.7431,0.260051012,TRUE
7.2,-0.2069,4.5462,0.400188208,TRUE
7.2,1.2938,2.4343,0.540132761,TRUE
7.2,-0.5144,3.0569,0.450801373,TRUE
7.2,0.1554,4.2271,0.749625444,TRUE
7.2,-9.9282,3.075,0.151102066,TRUE
7.2,2.5009,4.149,0.469276428,TRUE
7.45,0.2526,3.7423,0.490737677,TRUE
7.45,0.3126,3.1789,0.529614687,TRUE
7.45,0.1213,4.3242,0.870738506,TRUE
7.71,-8.6777,3.6506,0.179986,TRUE
54.53,13.2407,32.2934,0.290020943,TRUE
54.53,13.2407,32.2934,0.290020943,TRUE
54.53,13.2407,23.6507,0.469984531,TRUE
54.53,-1.3699,29.8004,0.520005465,TRUE
54.53,1.234,25.6288,0.500006199,TRUE
54.53,-2.3543,36.718,0.570005655,TRUE
54.53,3.5598,23.4812,0.500004768,TRUE
54.53,-3.1117,28.0597,0.460001945,TRUE
54.53,2.1099,26.9063,0.540008307,TRUE
54.53,-1.7139,34.5529,0.579998255,TRUE
54.53,3.1678,18.8594,0.400006533,TRUE
54.53,-2.3926,31.5801,0.530012846,TRUE
54.53,1.165,23.0099,0.420002222,TRUE
54.53,1.4315,20.962,0.429999113,TRUE
54.53,-2.3812,34.6225,0.560002327,FALSE
54.53,1.7049,29.8102,0.570038319,FALSE
54.53,-2.5411,25.6283,0.409977436,FALSE
54.53,2.2969,25.625,0.500010252,FALSE
54.53,0.8841,20.8716,0.440013647,FALSE
54.01,-1.9008,31.7278,0.550004959,FALSE
54.01,0.028,32.2178,0.559988976,FALSE
54.01,1.4386,23.4806,0.460014343,FALSE
54.01,-0.9217,32.6467,0.580013752,FALSE
54.01,0.2078,31.42,0.569984913,FALSE
54.01,1.9267,21.3591,0.460000753,FALSE
54.01,-2.6891,29.8097,0.500007391,FALSE
54.01,1.4435,21.5826,0.400001287,FALSE
54.01,-1.1181,31.0238,0.520026684,FALSE
54.01,1.7075,26.0696,0.509986639,FALSE
53.5,1.0146,19.2858,0.409999847,FALSE
53.5,-3.0323,37.2886,0.580034971,FALSE
53.5,4.8679,19.0435,0.439970255,FALSE
53.5,-2.1478,26.2668,0.490009069,FALSE
52.98,0.1256,30.6771,0.580011129,FALSE
52.98,-0.4883,23.0587,0.420000553,FALSE
51.95,1.5452,22.0485,0.460002184,FALSE
